	Incorrects	Problem View	Correct First Attempt	Step Duration (sec)	Error Step Duration (sec)	Corrects	Correct Step Duration (sec)	Hints
stu_835b60df63	0.0647352647353	0.029075882796	0.887544273908	0.0	0.00875149048822	0.0418962350719	0.0203806286201	0.0495867768595
stu_835e5ec2ca	0.121239954076	0.0928086838526	0.820895522388	0.00107606089688	0.00928241424451	0.0	0.0215945729721	0.05223880597
stu_8385303223	0.11237458194	0.0	0.782608695652	0.0	0.00875149048822	0.0	0.0203806286201	0.0760869565215
stu_839726f2c6	0.0765140302991	0.0193015917654	0.889973895388	0.0	0.00875149048822	0.0409831662913	0.0203806286201	0.0301653292082
stu_83aa7b6a35	0.12215499856	0.0471910112345	0.792134831461	0.0	0.00875149048822	0.00728256345827	0.0203806286201	0.060861423221
stu_83b5d33af5	0.0444906444906	0.0281941031945	0.775337837838	0.0	0.00875149048822	0.00985360360825	0.0203806286201	0.173986486487
stu_83c5182360	0.0919315403424	0.0246054678807	0.866748166259	0.0	0.00875149048822	0.087951643577	0.0203806286201	0.00275061124695
stu_83c8c3fdd1	0.0882943143813	0.0355731225283	0.822463768116	0.0	0.00875149048822	0.0	0.0203806286201	0.101449275363
stu_840c58e3b6	0.140475231575	0.00685387910617	0.806282722513	0.0	0.00875149048822	0.0	0.0203806286201	0.0706806282725
stu_844087e30d	0.143190661479	0.0191015210454	0.811284046693	0.0	0.00875149048822	0.128620838732	0.0203806286201	0.089494163424
stu_845afc4dbd	0.101993467733	0.0162917609465	0.773060029283	0.0	0.00875149048822	0.00854075158604	0.0203806286201	0.152269399707
stu_8499772f61	0.182021809608	0.041379310345	0.804597701149	0.0413234572071	0.0909798087242	0.0	0.0320070978936	0.0
stu_84adbdb4f7	0.0190263842438	0.0	0.961352657005	0.0146135765868	0.00875149048822	0.0328770799775	0.0375863854451	0.0
stu_84b1cdd082	0.204977375566	0.010828877004	0.715073529412	0.0203838670351	0.0118111809466	0.23590686274	0.0498067460594	0.127757352941
stu_84b7fa3f46	0.0442552117829	0.0271049983232	0.924969249692	0.0	0.00875149048822	0.0342808983608	0.0203806286201	0.0114801148012
stu_84ba9893db	0.0624975477908	0.0201241660025	0.896287900255	0.0	0.00875149048822	0.0281005006137	0.0203806286201	0.0145933692264
stu_84c17f560c	0.0873817597716	0.0235393376923	0.828306264501	0.0	0.00875149048822	0.0135344160777	0.0203806286201	0.0440835266822
stu_84cf528389	0.0854150242144	0.022520963664	0.821376281113	0.0	0.00875149048822	0.0854075158604	0.0203806286201	0.088579795022
stu_84dc0d7654	0.0109314951504	0.0138850839883	0.975019825535	0.0	0.00875149048822	0.0277557494081	0.0203806286201	0.00218080888184
stu_84e10b5869	0.16043956044	0.0	0.794642857143	0.0	0.00875149048822	0.0	0.0203806286201	0.0625
stu_84eb1a128a	0.0979591836734	0.0434137291265	0.836734693878	0.0689000126042	0.116190804371	0.0	0.0647631756042	0.0459183673469
stu_84effb86e8	0.0513348365664	0.0157448280076	0.91295591855	7.11578011652e-05	0.0088519638983	0.0313269187775	0.0204465409717	0.0195793242336
stu_84fd7ff584	0.0426299957026	0.0373793803952	0.904407200497	0.00148281928399	0.0162907290603	0.0205186564526	0.0203806286201	0.0350713842334
stu_850f9404db	0.052885811824	0.0328494400658	0.800912484446	0.0	0.00875149048822	0.0661320798244	0.0203806286201	0.159270012443
stu_8517adf8ff	0.0831131221721	0.0402352941174	0.871764705882	0.0	0.00875149048822	0.0377450980469	0.0203806286201	0.0035294117647
stu_85240070fc	0.0791717992399	0.0447142635883	0.852129471891	0.0120767225521	0.0230113586382	0.0344501230303	0.0306593594917	0.0361158432708
stu_852d02d166	0.0	0.0	1.0	0.0	0.0	0.0	0.0203806286201	0.0
stu_855068ca61	0.0571805876527	0.0168552477556	0.887339055794	0.0	0.00875149048822	0.017733667136	0.0203806286201	0.0158261802575
stu_856d1fe1fd	0.0	0.0	0.875	0.0	0.00875149048822	0.0	0.0203806286201	0.0625
stu_8574810693	0.0826523903446	0.0103896103909	0.899877899878	0.0	0.00875149048822	0.0142450142527	0.0203806286201	0.0
stu_8575574503	0.0790626591951	0.038470800721	0.82119205298	0.0	0.00875149048822	0.0450699043468	0.0203806286201	0.072847682119
stu_8580b6bd2e	0.080602006689	0.0423913043487	0.876811594203	0.00301731213008	0.00875149048822	0.0220159017748	0.0242756867758	0.00294384057971
stu_85984aa914	0.0693191865605	0.0589341692781	0.883141762452	0.0117970436609	0.00875149048822	0.0446998722913	0.0355003140606	0.00766283524905
stu_859c0bd06a	0.0864476001349	0.0237523801091	0.795421334632	0.0	0.00875149048822	0.090923851277	0.0203806286201	0.128835849975
stu_85a36c9f37	0.0942307692308	0.0153409090909	0.84375	0.0275013729586	0.0608228588932	0.0	0.034816907226	0.08203125
stu_85bd079c23	0.0547008547008	0.0606060606075	0.925925925926	0.0	0.00875149048822	0.0	0.0203806286201	0.0185185185185
stu_85bdd87334	0.177422577423	0.138134592681	0.668831168831	0.0	0.00875149048822	0.0	0.0203806286201	0.0162337662337
stu_85e1898b7b	0.0826734718678	0.0605945713057	0.856240126382	0.0042111999057	0.012790486072	0.0798665964632	0.0243682377394	0.0552922590835
stu_85e782a447	0.115167095116	0.0311287684025	0.72236503856	0.0	0.00875149048822	0.0	0.0203806286201	0.106683804627
stu_8605a2e74e	0.110009834524	0.0262873313443	0.839355197332	0.00101968437669	0.0103335722203	0.0399913532274	0.0210505270606	0.041133963313
stu_86245460a4	0.0	0.0	1.0	0.0	0.0	0.0	0.0203806286201	0.0
stu_862f4ea2ee	0.0607835071503	0.029752066116	0.919786096257	0.0	0.00875149048822	0.022631155847	0.0203806286201	0.0169864737339
stu_862f86341a	0.0878742762614	0.0351906158356	0.849462365591	0.0	0.00875149048822	0.056451612894	0.0203806286201	0.0494623655914
stu_863dd3e579	0.0628875562466	0.0496981363188	0.891348518875	0.0	0.00875149048822	0.041587946633	0.0203806286201	0.0325098919902
stu_865bf3c4cf	0.117151130165	0.0454571981868	0.827837758973	0.0	0.00875149048822	0.0788671659605	0.0203806286201	0.0211555296178
stu_8681066ee1	0.0871399223921	0.0117507418396	0.830267062315	0.0	0.00875149048822	0.0375041213358	0.0203806286201	0.0305637982196
stu_8681e4d6e6	0.130534262933	0.0179450994665	0.791437155734	0.0	0.00875149048822	0.0696183163661	0.0203806286201	0.076740110165
stu_8687f58d21	0.0274089935761	0.0235643371625	0.946199143469	0.00136412424705	0.0113697100356	0.0400755412747	0.021665749769	0.0125802997859
stu_868dc71b5d	0.0215964550448	0.0120761638134	0.959915051765	0.0	0.00875149048822	0.0237442114192	0.0203806286201	0.00059729227502
stu_869f641bf1	0.0419815040505	0.0358383461825	0.92404473439	0.00398552967577	0.0206529269608	0.0389613751719	0.0229843335783	0.00396085740914
stu_86a12a0a62	0.100660851176	0.0494845360821	0.783505154639	0.0	0.00875149048822	0.0	0.0203806286201	0.085910652921
stu_86a7d4ee4b	0.0707776300133	0.00863595003599	0.870791628753	0.00725793097333	0.0289748291418	0.0442321302107	0.0228264957219	0.0423111919927
stu_86bcb1b94c	0.171966243088	0.00949214719635	0.843631778058	0.00135610489364	0.0120745161184	0.125052543077	0.0207656975973	0.0718789407315
stu_86beac06a7	0.0771672771673	0.0188311688312	0.875	0.0167450214086	0.0372366196396	0.0192901234554	0.0325649170854	0.0238095238095
stu_8772283177	0.0645839232342	0.0522030117108	0.875664621677	0.000991811019483	0.0106182064396	0.0326062258664	0.0210453740932	0.0319018404908
stu_879438454c	0.0733915161356	0.139889661791	0.778364116095	0.0	0.00875149048822	0.0	0.0203806286201	0.143799472295
stu_87a54903be	0.0501142421935	0.0230873087323	0.910891089109	0.0014405145477	0.0144657275831	0.0421135863552	0.020868808365	0.0365099009901
stu_87e9c520d6	0.11237458194	0.0924901185762	0.586956521739	0.0	0.00875149048822	0.0	0.0203806286201	0.413043478261
stu_87ebf39871	0.0693457258164	0.0191472756185	0.864228934817	0.0	0.00875149048822	0.0315315315386	0.0203806286201	0.0282988871224
stu_87f3fe5433	0.105277170296	0.0161815934389	0.859085290482	0.0	0.00875149048822	0.0685002060161	0.0203806286201	0.00123609394314
stu_8857af329a	0.170094138451	0.0222386133141	0.798512508452	0.0	0.00875149048822	0.0900570956437	0.0203806286201	0.087728194726
stu_8859acb464	0.0565653148391	0.0178119846065	0.893347993403	0.0	0.00875149048822	0.0427585364302	0.0203806286201	0.0192413413964
stu_885e810914	0.0669266217654	0.0226225387505	0.732718894009	0.0	0.00875149048822	0.0	0.0203806286201	0.291474654378
stu_88645a6f42	0.083110156781	0.0206582588411	0.860569504839	0.0	0.00875149048822	0.0411854553441	0.0203806286201	0.025389255155
stu_8882294381	0.0	0.0	1.0	0.0	0.0	0.0	0.0203806286201	0.0
stu_8887050ec7	0.0738461538462	0.0	0.9	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_88ddfaec87	0.0422047724327	0.0275700513567	0.89692765114	0.000107554258107	0.00908960095728	0.0501046140385	0.0204258713636	0.0478196233895
stu_8916a5de2b	0.055833484163	0.0358844919774	0.897882352941	0.0104986161849	0.0152231168806	0.0109803921499	0.0319012062145	0.00870588235295
stu_891c2e9db8	0.0385204639966	0.0231361547171	0.930400525279	0.0	0.00875149048822	0.0161717856999	0.0203806286201	0.0190413657255
stu_8946b55c97	0.0605276655365	0.0132527092353	0.90941616523	0.0	0.00875149048822	0.0275112484498	0.0203806286201	0.00187022280045
stu_8954679e1b	0.0174825174825	0.0	0.909090909091	0.0	0.00875149048822	0.0	0.0203806286201	0.0539772727275
stu_8956a5a96f	0.0907029478459	0.0333024118723	0.776927437642	0.00141475824354	0.0106596934968	0.0253527336803	0.0211658144582	0.120748299319
stu_89620f1262	0.0605363984674	0.0127742946709	0.891522988506	0.00076749772355	0.010556847632	0.0507529799968	0.0208434763638	0.0407088122606
stu_89844f548c	0.0733576841302	0.0381547580694	0.877037562013	0.00109746719189	0.00952797720048	0.0413418379302	0.0215434608259	0.0074415308292
stu_89a13c0d9c	0.0505547609236	0.0199065982876	0.909444269356	0.0	0.00875149048822	0.0447350912163	0.0203806286201	0.0309906502784
stu_89a8cd0b97	0.011088011088	0.0442260442276	0.990990990991	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_89b354d54b	0.0410256410257	0.0	0.833333333333	0.0	0.00875149048822	0.0	0.0203806286201	0.125
stu_89c85707d3	0.0949169230769	0.10368	0.8224	0.0	0.00875149048822	0.102666666666	0.0203806286201	0.0832
stu_89d9c2816c	0.041561423651	0.00564789688036	0.930503731343	0.0	0.00875149048822	0.0344631011664	0.0203806286201	0.0
stu_89da2d03c6	0.0385678837292	0.0281524926698	0.923195084485	0.0	0.00875149048822	0.056750298694	0.0203806286201	0.00307219662058
stu_89dbe77c05	0.0740650962759	0.0253667552269	0.859720457433	0.0	0.00875149048822	0.0336015812414	0.0203806286201	0.0499364675985
stu_8a0264d6fd	0.0923076923077	0.0	0.875	0.0	0.00875149048822	0.0	0.0203806286201	0.0625
stu_8a4c61954e	0.0601781743668	0.0232485443901	0.881919516342	0.0	0.00875149048822	0.0150618216971	0.0203806286201	0.0630077460795
stu_8a52f2d91d	0.0424610867478	0.032751295681	0.925862490825	0.0	0.00875149048822	0.0157001875915	0.0203806286201	0.0028137998532
stu_8a631f7f6b	0.0843357725029	0.0286015608523	0.876256767208	0.0	0.00875149048822	0.0270688321748	0.0203806286201	0.015467904099
stu_8a66874efe	0.0411279493573	0.00498753117163	0.930728733721	0.0	0.00875149048822	0.0603429697301	0.0203806286201	0.0187032418953
stu_8a7c9e1d4e	0.142222222222	0.0	0.555555555556	0.0	0.00875149048822	0.0	0.0203806286201	0.261111111111
stu_8a81cee247	0.0703296703296	0.0410729457468	0.883845126836	0.0	0.00875149048822	0.0856697819243	0.0203806286201	0.0387182910547
stu_8a97506dc5	0.0743881782607	0.00894595154399	0.864085041762	0.0	0.00875149048822	0.0501982620412	0.0203806286201	0.0125284738041
stu_8a9e278cf8	0.0703669607168	0.0296484003785	0.84259960612	0.0	0.00875149048822	0.0335807705914	0.0203806286201	0.091046811089
stu_8ac549dbee	0.0410256410257	0.0167832167825	0.910256410256	0.0	0.00875149048822	0.0747863247827	0.0203806286201	0.0384615384616
stu_8ace5eec4b	0.183439490446	0.156340474812	0.745222929936	0.0	0.00875149048822	0.0557324840718	0.0203806286201	0.0740445859875
stu_8b03581a92	0.0738461538462	0.0	0.916666666667	0.0	0.00875149048822	0.0648148148078	0.0203806286201	0.0
stu_8b1cef2f2f	0.0617216117216	0.0336038961043	0.884672619048	0.00461873015588	0.0198743525927	0.0694444444355	0.0229132088376	0.0401785714286
stu_8b62f0f417	0.0671078642028	0.0369324530214	0.875977653631	0.00798664295774	0.0134221846145	0.119490999385	0.0291604162606	0.0407821229051
stu_8b90e7aea3	0.0479325947887	0.105550433339	0.898580121704	0.0	0.00875149048822	0.0118323191388	0.0203806286201	0.00608519269775
stu_8ba039c0e4	0.103787474661	0.0149791955629	0.865464632455	0.0	0.00875149048822	0.0296655879136	0.0203806286201	0.0
stu_8bb71dac03	0.0696222121073	0.0131683700913	0.889940828402	0.0	0.00875149048822	0.0184089414832	0.0203806286201	0.0236686390533
stu_8bb83c9ac3	0.0332091111148	0.0176327691414	0.938952856833	0.0	0.00875149048822	0.0316822362303	0.0203806286201	0.0085813599826
stu_8bdfee77e8	0.0	0.0	1.0	0.0	0.0	0.0	0.0203806286201	0.0
stu_8bf388c881	0.0242246642247	0.0124675324691	0.961904761905	0.0	0.00875149048822	0.0	0.0203806286201	0.0063492063492
stu_8c03b66e1f	0.0873094118996	0.0253624170174	0.840536512668	0.0	0.00875149048822	0.00289783077498	0.0203806286201	0.0447093889717
stu_8c14b2b4d7	0.0742705570292	0.0	0.603448275862	0.0	0.00875149048822	0.0	0.0203806286201	0.418103448276
stu_8c1cb8a11a	0.170195481087	0.110711071106	0.704620462046	0.0	0.00875149048822	0.0	0.0203806286201	0.169141914191
stu_8c217afdf3	0.0709677419355	0.0283724340185	0.877688172043	0.0	0.00875149048822	0.053576762244	0.0203806286201	0.0332661290322
stu_8c5d288469	0.0729027070491	0.0302185619247	0.867595818815	0.0	0.00875149048822	0.0609756097606	0.0203806286201	0.00783972125435
stu_8c6737e90e	0.0441108340401	0.0243421544716	0.926279414185	0.0	0.00875149048822	0.0275172325553	0.0203806286201	0.0141517195985
stu_8c6ccb5b7e	0.0492515944293	0.0155053068774	0.908840947547	4.5750052091e-05	0.00882883254685	0.0304333521331	0.0204195401112	0.034475465313
stu_8cb227b34e	0.12828166858	0.0126187245589	0.796019900498	0.0	0.00875149048822	0.0217661691526	0.0203806286201	0.0677860696515
stu_8cb7414ed3	0.514027149322	0.0818181818181	0.514705882353	0.0	0.00875149048822	0.0	0.0203806286201	0.419117647059
stu_8cc37f175b	0.0600972335333	0.0270889841618	0.912736605711	0.00277872597706	0.0114430886069	0.0636295583384	0.0232272257633	0.0126724414501
stu_8ccf3c8a6b	0.0504532504532	0.016666666668	0.924943883277	0.00043039627761	0.0111404020226	0.054285135294	0.0204558697092	0.0131172839506
stu_8ce87c1109	0.190339892665	0.0304439746287	0.720930232558	0.0	0.00875149048822	0.0	0.0203806286201	0.061046511628
stu_8cff66cdbb	0.0517340286831	0.00687827426726	0.917966101695	0.0	0.00875149048822	0.0685499058411	0.0203806286201	0.0186440677966
stu_8d009db5ee	0.0783216783217	0.178512396692	0.909090909091	0.0	0.00875149048822	0.0	0.0203806286201	0.0454545454546
stu_8d0d2f8c3a	0.098932646301	0.0	0.88995215311	0.0	0.00875149048822	0.0	0.0203806286201	0.00478468899522
stu_8d11888d34	0.0545744274558	0.0263902507363	0.89573703133	0.00802334235412	0.0198268394023	0.0682436416855	0.0275169337782	0.0354391371341
stu_8d1ba502ce	0.179815790215	0.0435005492498	0.763090443061	0.00221581441376	0.0115489375621	0.0185117376693	0.0216447361323	0.0600512632735
stu_8d41514bd4	0.0491222118565	0.0743309612115	0.902976846748	0.000476375206342	0.00875149048822	0.0450202131552	0.0209777636193	0.0060639470783
stu_8d603edd5d	0.112430130423	0.0	0.826989619377	0.0	0.00875149048822	0.0	0.0203806286201	0.0207612456748
stu_8d617881b6	0.128428093646	0.0	0.826086956522	0.0	0.00875149048822	0.0	0.0203806286201	0.0326086956522
stu_8da7bc9c75	0.0828596690666	0.0247201074785	0.87684729064	0.0	0.00875149048822	0.0319284802081	0.0203806286201	0.00410509031198
stu_8dc9bcd0b6	0.104636826588	0.0139689578716	0.852787456446	0.0	0.00875149048822	0.042344173433	0.0203806286201	0.0108885017421
stu_8ddb296f12	0.113609467456	0.18881118881	0.730769230769	0.0	0.00875149048822	0.0	0.0203806286201	0.134615384615
stu_8dddf7cff1	0.172307692308	0.0654545454545	0.7	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_8de58dd82e	0.0841025641026	0.0303409090898	0.895138888889	0.0	0.00875149048822	0.0472608024774	0.0203806286201	0.0255208333333
stu_8de7e920d9	0.221538461538	0.294545454545	0.8	0.0	0.00875149048822	0.0	0.0203806286201	0.05
stu_8df3aa801c	0.0975556644347	0.0232773595821	0.847310686483	0.00241332515889	0.0136948961432	0.0337147125969	0.0215298977579	0.0672328379335
stu_8df61347de	0.0842966630594	0.0211916817032	0.882058200039	0.0	0.00875149048822	0.0475899873746	0.0203806286201	0.0317980343033
stu_8df808a098	0.0364672364672	0.000808080807272	0.938271604938	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_8e003c6412	0.0671746944645	0.0385386576054	0.914018691589	0.0	0.00875149048822	0.101765316721	0.0203806286201	0.011214953271
stu_8e1fba8252	0.0735519460618	0.0260775081491	0.896414342629	0.0	0.00875149048822	0.0	0.0203806286201	0.011952191235
stu_8e1fbf5ebe	0.0804265041888	0.0507650765072	0.798679867987	0.0	0.00875149048822	0.0449211587802	0.0203806286201	0.112211221122
stu_8e28ff2a0f	0.0802101313322	0.0288957871407	0.884390243902	0.0	0.00875149048822	0.0294037940386	0.0203806286201	0.0165853658536
stu_8e360dd6bb	0.0645849200305	0.0453645364548	0.866336633663	0.0357396202015	0.0412409127318	0.0288778877914	0.0554013033121	0.0643564356435
stu_8e4ffc5161	0.123076923077	0.0	0.534482758621	0.0	0.00875149048822	0.0	0.0203806286201	0.422413793104
stu_8e8766e711	0.0435272045029	0.235476718403	0.908536585366	0.0411113531431	0.100991616801	0.0118563685721	0.049973027811	0.0243902439024
stu_8e9f9acb80	0.100267300267	0.0215263500971	0.853419746277	0.0	0.00875149048822	0.0327112827025	0.0203806286201	0.0388858246001
stu_8ea5ee6118	0.0423233908948	0.0151113172549	0.892602040816	0.0	0.00875149048822	0.0317460317414	0.0203806286201	0.05931122449
stu_8ecb752aa5	0.0583385125337	0.0235267529236	0.897451833437	0.0	0.00875149048822	0.0632437907106	0.0203806286201	0.0371866583799
stu_8edb73a2d7	0.174656878391	0.0434552998876	0.560165975104	0.0	0.00875149048822	0.0	0.0203806286201	0.334024896266
stu_8ee7b76532	0.0543276947771	0.0221508828261	0.902086677368	0.0	0.00875149048822	0.0374531835219	0.0203806286201	0.0116372391654
stu_8ef6f55322	0.0817485097927	0.0905736330097	0.883763837638	0.0	0.00875149048822	0.0322878228747	0.0203806286201	0.0396678966789
stu_8efeea96ef	0.0792431098314	0.0606708799232	0.887700534759	9.78294664856e-05	0.00879383103268	0.0478312537107	0.0204928939623	0.0110516934046
stu_8f011be1b0	0.0466798986624	0.0184678757378	0.915250681771	0.0	0.00875149048822	0.0293685756192	0.0203806286201	0.0198237885462
stu_8f03322e34	0.0909698996655	0.0478620194039	0.847826086957	0.0	0.00875149048822	0.0345849802275	0.0203806286201	0.0088932806324
stu_8f126c4ab8	0.0	0.0	0.8	0.0	0.00875149048822	0.0	0.0203806286201	0.2
stu_8f332db639	0.0807116692832	0.0216697588134	0.861678004535	0.0	0.00875149048822	0.0396825396913	0.0203806286201	0.0607709750565
stu_8f3473b2a5	0.123761952333	0.0889526058348	0.78293135436	0.0	0.00875149048822	0.104617604621	0.0203806286201	0.143784786642
stu_8f47ade1b7	0.108442776736	0.0139689578716	0.807926829268	0.0	0.00875149048822	0.00296409213331	0.0203806286201	0.118902439025
stu_8f6f8b0008	0.0799841441125	0.0229550009105	0.8786143716	0.0	0.00875149048822	0.038966822533	0.0203806286201	0.0302032636702
stu_8f83f183ae	0.0969745946764	0.0425476034148	0.777413000657	0.0	0.00875149048822	0.165973590143	0.0203806286201	0.149376231123
stu_8f9de5be02	0.0914109569846	0.0251862891218	0.866575591985	0.0	0.00875149048822	0.0292197935553	0.0203806286201	0.0130919854281
stu_8faa00d8d9	0.117314894843	0.0248212461698	0.808988764045	0.0	0.00875149048822	0.0473366625079	0.0203806286201	0.053370786517
stu_8fcdff5df8	0.0984615384615	0.0	0.8	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_8fe6f8114c	0.388165680473	0.239160839161	0.692307692308	0.0	0.00875149048822	0.0	0.0203806286201	0.288461538462
stu_8ff8b320dd	0.0804346201876	0.0471132863247	0.853128902456	0.00172022267426	0.0115162917889	0.0439773060219	0.0215544513978	0.054911891217
stu_8ffb8a5316	0.0842720196386	0.0113035015898	0.816400727126	0.0	0.00875149048822	0.0510559034024	0.0203806286201	0.083720460513
stu_9000ac73c0	0.0559440559441	0.0595041322319	0.886363636364	0.0	0.00875149048822	0.0	0.0203806286201	0.056818181818
stu_900533c7e7	0.0514537720017	0.141635533415	0.865550481989	0.0	0.00875149048822	0.0	0.0203806286201	0.088026382547
stu_90242420ae	0.0371586068655	0.0161904056858	0.938110749186	0.0	0.00875149048822	0.0330539721358	0.0203806286201	0.0078888436482
stu_9024424668	0.0786116322703	0.00399113081999	0.865853658537	0.00880688967188	0.0284219073675	0.0533536585357	0.0247962102192	0.0331554878049
stu_903e10e04f	0.145054945055	0.0251298701312	0.725	0.0	0.00875149048822	0.0277777777859	0.0203806286201	0.138392857143
stu_905c60f9ce	0.0981157560613	0.0318940059076	0.83230904302	0.0	0.00875149048822	0.0819432250577	0.0203806286201	0.0882352941175
stu_90815fb993	0.0439468959761	0.0166385123705	0.924186115653	6.15555677356e-05	0.0091461140701	0.0572320499523	0.0203806286201	0.0126356473911
stu_90a3b2d63e	0.0466566113625	0.0241875771283	0.914027149321	0.0	0.00875149048822	0.0371487626414	0.0203806286201	0.0276520864756
stu_90a6747c2c	0.0607159547621	0.0300894731018	0.900567031187	0.0	0.00875149048822	0.048433913869	0.0203806286201	0.0464763061968
stu_90a8515aaf	0.145521224901	0.0651424856432	0.791418355185	0.0	0.00875149048822	0.199311349493	0.0203806286201	0.0518474374255
stu_90ca126c1f	0.0344274336411	0.0191792480138	0.930911814267	0.0	0.00875149048822	0.0480559196246	0.0203806286201	0.019003931848
stu_90dad4ce6f	0.189349112426	0.0	0.615384615385	0.0	0.00875149048822	0.0	0.0203806286201	0.192307692307
stu_90e1a06ce8	0.0742328709541	0.0127421758571	0.856557377049	0.00322337783771	0.0151761263507	0.0272275349109	0.0221345247348	0.050717213115
stu_9112aefdbb	0.0867868459212	0.0295512725585	0.85129159879	0.0	0.00875149048822	0.0307708220164	0.0203806286201	0.0296718640912
stu_9135e7900a	0.0331269283966	0.029966050548	0.935131396957	0.0	0.00875149048822	0.0147917627082	0.0203806286201	0.0054633471646
stu_913793aa80	0.197993311037	0.0569169960479	0.782608695652	0.0	0.00875149048822	0.0	0.0203806286201	0.0217391304348
stu_9150750ec6	0.119690556123	0.0355528721749	0.859108159393	0.0	0.00875149048822	0.0488878347024	0.0203806286201	0.0061669829222
stu_916c20827b	0.0959478877287	0.0550209441861	0.833540888335	0.00072502422534	0.00875149048822	0.0782943591105	0.0213651510186	0.0678704856785
stu_91a7192c69	0.136752136752	0.0352941176454	0.763071895425	0.0154759336677	0.0136356671521	0.0349491648525	0.0398047205848	0.0825163398695
stu_91ab3bdf97	0.0328205128204	0.00392727272727	0.932	0.0	0.00875149048822	0.0103703703638	0.0203806286201	0.00666666666665
stu_91db8b94ed	0.0385843474378	0.0192712947414	0.925565001037	0.0	0.00875149048822	0.0266086115164	0.0203806286201	0.0308936346672
stu_91e3752323	0.0404395604396	0.481558441558	0.928571428571	0.0	0.00875149048822	0.0416666666691	0.0203806286201	0.0
stu_91e806d34f	0.0397210148591	0.0245992115651	0.922996057819	0.0	0.00875149048822	0.0240181048331	0.0203806286201	0.0327201051248
stu_91f7b2bfa6	0.266425339367	0.0202139037425	0.702941176471	0.0	0.00875149048822	0.0972222222214	0.0203806286201	0.160294117647
stu_922ab49884	0.0901682828194	0.00980523151199	0.874505370266	0.0	0.00875149048822	0.0571572137495	0.0203806286201	0.0141322781233
stu_922b50b195	0.221538461538	0.0	0.9	0.0	0.00875149048822	0.0	0.0203806286201	0.1
stu_92319f9bba	0.181376518219	0.114176349965	0.76992481203	0.0	0.00875149048822	0.0789473684216	0.0203806286201	0.112030075188
stu_923a744428	0.12277362854	0.0182266230567	0.795958600296	0.0	0.00875149048822	0.224248398226	0.0203806286201	0.09561360276
stu_923bd95e22	0.0621017652655	0.0126662481556	0.891440501044	0.0	0.00875149048822	0.036846706983	0.0203806286201	0.044885177453
stu_924a363092	0.0579553791653	0.0589203874505	0.895994186575	0.0	0.00875149048822	0.0745349764244	0.0203806286201	0.0427831774003
stu_925b304b0f	0.0481546868433	0.0278986587185	0.910018214936	0.00682187850743	0.0215176475179	0.0247925521081	0.0259259871711	0.0131147540984
stu_926e405f94	0.0689230769231	0.0	0.82	0.0	0.00875149048822	0.0	0.0203806286201	0.04
stu_928130a550	0.0	0.0	1.0	0.0	0.0	0.0	0.0203806286201	0.0
stu_929787c3d4	0.0248062015503	0.0	0.957364341085	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_92ae6594cc	0.0492307692308	0.0	0.8	0.0	0.00875149048822	0.0	0.0203806286201	0.0
stu_92e2c02af3	0.080500357728	0.0237623762389	0.849384938494	0.00473602467652	0.0151127083453	0.0455045504468	0.0240649149817	0.0616561656165
stu_92e5fbac5c	0.0504529207266	0.0174989873258	0.908975175048	0.00398860144813	0.0300488239841	0.0198033807221	0.0203806286201	0.0063653723743
stu_930de21d74	0.0499250393086	0.0258250385323	0.911582950404	0.000532414238969	0.00920775995289	0.0292698815109	0.0209386461932	0.0163207098717
stu_93116e553e	0.0733224222587	0.0460348162461	0.804964539007	0.0379688730929	0.0503262681622	0.0574599422051	0.0503109135225	0.104018912529
stu_9315812646	0.0421458237922	0.0182751348436	0.914801888729	0.00215503265301	0.0142957811358	0.0662651976578	0.021844539536	0.0157051940054
stu_934c9a5da8	0.172307692308	0.261818181818	0.5	0.887696490628	0.6686138733	0.0	0.493211212607	0.1
stu_936181b5d7	0.0609040444091	0.0	0.90206185567	0.0	0.00875149048822	0.0100229095166	0.0203806286201	0.0
stu_9365b2f36c	0.0746189477019	0.0266972348291	0.828100874936	0.0	0.00875149048822	0.117086978905	0.0203806286201	0.100874935666
stu_937274347b	0.0799507692308	0.0291141818181	0.77536	0.00194750166556	0.012001996013	0.113244444444	0.0210304535663	0.16016
stu_93c049a117	0.0565798916943	0.0138792505189	0.893977947413	0.0	0.00875149048822	0.0	0.0203806286201	0.0275657336726
stu_93c2148a2c	0.0326370115508	0.0179320360156	0.938977635783	0.0	0.00875149048822	0.0354100106497	0.0203806286201	0.00415335463259
stu_93d66de409	0.0582455765221	0.0202413292069	0.905142460042	0.0	0.00875149048822	0.0189174581165	0.0203806286201	0.0140722724114
stu_93d72ec530	0.0751898507995	0.0169147925247	0.883855981417	0.0	0.00875149048822	0.0214543812193	0.0203806286201	0.00290360046457
stu_93eeb3558f	0.0500606516921	0.0142369865051	0.885807504078	0.0	0.00875149048822	0.0359494894497	0.0203806286201	0.0557368134855
